habilidade_code,component_id,description
EF05ER05,032a2cf4-515f-410b-a0c0-ccf6bbcd1ee1,Identify elements of oral tradition in Afro-Brazilian and Roma religious practices
EF05ER05,34d4aed8-83e5-449f-84ed-f6807cfffad3,Recognize the presence of oral tradition as a common feature across diverse cultural and religious groups
EF69AR13,1e28d019-86f8-4c48-a1e6-56e0fb954de9,Investigate play activities and games from different cultural traditions as dance creation references
EF69AR13,bb0d474b-3c15-4d29-a1ac-089a2ee25acb,Analyze collective dances from diverse aesthetic traditions to identify compositional elements
EF69AR13,29bdb499-eb45-42ec-819a-722f4daed604,Create original dances individually inspired by investigated cultural dance practices
EF69AR13,93406d77-38b2-4dce-80cd-483eb02ed20e,Compose group dances drawing on references from different aesthetic and cultural traditions
EF69AR14,ca42095a-7be1-413c-bf05-a2701bfc9342,"Analyze how costume, lighting, and set design contribute to scenic composition"
EF69AR14,cb0ce8e3-d3d2-46ad-a2bf-6b0cddc92ecf,Experiment with soundtrack and other scenic elements in choreographic presentation
EF69AR14,977ede97-6afb-48f6-9dfd-bf4cbc8ebac6,Compare conventional and non-conventional spaces as settings for dance performance
EF69AR14,dcfcdf71-33fc-498e-b22d-6a1b1e9cec9d,Compose a choreographic presentation integrating multiple scenic elements and spatial choices
EF03ER02,91c3543d-cf29-4d89-b04f-c6f5fbad4d52,Characterize religious spaces as sites dedicated to celebratory practices
EF03ER02,e90b6df2-fba4-42b9-b23a-f8e9c26c08e4,Describe celebratory practices carried out within specific religious territories
EF03ER02,344af697-fc68-49b6-b15c-df3b9bda8661,Distinguish different religious spaces based on the celebrations performed within them
EF03ER01,084eeb11-acdf-4c2f-9e12-db7e698b16b8,Identify spaces and territories belonging to different religious traditions and movements
EF03ER01,58e6ca69-5bf9-4adf-bc42-b2c7bc5d779d,Respect the significance of sacred spaces across diverse religious traditions
EF03ER01,74cc723f-5fa2-4e8e-81d9-95e7e78e11ad,Distinguish among the spaces associated with various religious traditions and movements
EF02ER07,f7d7fccb-6101-4811-b5c1-79e768a798d1,Identify meanings attributed to foods in different religious manifestations
EF02ER07,a441426a-1a21-463d-851c-d203911b8e7c,Compare the symbolic roles of food across distinct religious traditions
EF02ER07,aca94adb-c4e5-44d9-ad72-a21e14f7fa9e,Explain why specific foods hold religious meaning in particular traditions
EF02ER06,99a0bf0d-add5-4419-9efb-cf278e8b4e17,Provide examples of foods considered sacred in different cultures and traditions
EF02ER06,112fdc46-d94b-4a72-9156-e9e9f75b200b,Distinguish sacred foods across various religious expressions and cultural contexts
EF02ER06,34207473-7a45-4e63-9e73-2aaddebcce7c,Describe the cultural or religious significance of specific sacred foods
EF02ER05,808483e7-eb90-4976-a76f-d89d6787d3c0,Identify religious symbols from distinct manifestations and traditions
EF02ER05,930563ef-2216-44bb-9bf4-a1d308273350,Distinguish among religious symbols belonging to different religious institutions
EF02ER05,9a13ea96-96a1-4f4e-8728-81debaf76169,Respect the diversity of religious symbols across various traditions and manifestations
EF02ER04,eb3c23af-367a-4f47-935a-6bb156a19b03,Identify symbols present in various community spaces
EF02ER04,0c0412ee-c116-4be8-9dfc-a214219b70e3,Describe the meaning or function of symbols found in community environments
EF02ER03,9c20e8ad-52ee-4f5c-be76-6b2d44bd22b5,Identify different forms of recording personal memories such as photographs and narratives
EF02ER03,e50b99e2-55d9-4d55-9efa-ab7c1fc8714d,Distinguish among recording forms used to preserve family and school memories
EF02ER03,43a7cad0-74ec-40dc-bb1c-cf24c363aec9,"Recognize albums, music, and other media as tools for documenting collective memories"
EF02ER02,0082f449-12da-416f-82ec-65cca48803e1,Identify customs and beliefs found across a variety of community environments
EF02ER02,01474987-7274-4805-880f-457f3a6eaa13,Recognize diverse ways of living present in different community contexts
EF02ER02,8043ab29-d4e1-459b-b51b-6bb054cf70be,Respect the diversity of customs and beliefs observed across community environments
EF02ER01,65a684b8-38cf-4e26-8f21-3374e6047892,Recognize different spaces in which people live together and interact
EF02ER01,fccf86a2-4f14-4ab9-a074-9b295f586a8a,"Distinguish among community, family, and school as spaces of human coexistence"
EF02ER01,24a0d95a-e67f-47c4-bd17-59142afdbf92,Describe how people interact within different shared spaces
EF01ER06,0b666199-eb16-452e-a114-6a462da8b627,Identify ways people express feelings and ideas across different spaces
EF01ER06,6b30f281-cf03-4b50-a615-f0c7d37df62b,"Recognize diverse expressions of memories, preferences, and beliefs in various contexts"
EF01ER06,49853cf6-1a43-4dd4-ac90-11a710c094b8,Distinguish among different forms of personal expression used in various spaces
EF01ER05,77a38d97-5af9-4f23-81a5-ac891f814049,"Identify the feelings, experiences, and memories of each individual"
EF01ER05,fc597bd5-404e-47fc-bbab-30dc625565aa,Recognize the knowledge and personal history that each individual brings
EF01ER05,0bcccdf6-35b6-4620-845d-fa667b072096,Embrace the unique feelings and experiences of oneself and others
EF01ER04,4bf315a1-d8e2-4099-8ce5-f78b41697e24,Recognize diverse ways of life present in different contexts
EF01ER04,706f92d4-e1bb-4649-84a3-42979b6bb600,Appreciate the value of diversity in human ways of living
EF01ER03,e9039c4c-896f-459d-ab0c-3d027b4e989e,Recognize the physical characteristics that make each person unique
EF01ER03,f5356824-9c9f-465c-9146-df295dd29f02,Recognize the subjective characteristics that distinguish each individual
EF01ER03,80f5c6b0-d150-4561-b2b6-119a277b05e1,Respect the physical and subjective diversity found among people
EF01ER02,7be46e41-3709-43f1-8a6b-81992b6429ce,Recognize that personal names identify and distinguish each individual
EF01ER02,c13e983a-c53c-42c7-96e3-a3be3bfbdc3e,Understand that the names of others serve as markers of individual identity
EF07ER03,49991180-56dc-4056-9bb2-f8953de62f1d,Identify leadership roles assigned within different religious traditions
EF07ER03,f06e3adb-e3da-4fca-8d8a-cc2d57770d09,Distinguish among the functions of leaders across various religious traditions
EF07ER03,a33fa6b3-aac4-40ee-b6ad-f9f327b976be,Describe the responsibilities attributed to religious leaders in specific traditions
EF07ER04,dcf80f8d-ae45-4220-923a-f4cddc726d43,Identify religious leaders who have made notable contributions to society
EF07ER04,0cd0f177-15a9-4e49-b179-77a282853813,Provide examples of how specific religious leaders have influenced social life
EF07ER04,184c591f-ed4d-4408-a3d6-d1235ab29728,Describe the societal contributions associated with recognized religious leaders
EF07ER05,4068d845-d112-4d06-8c66-600632e7b03d,Identify strategies that promote ethical coexistence among different religions
EF07ER05,e2f10443-0104-43b6-bd75-5f0537be2b76,Discuss practices that foster respectful dialogue between religious traditions
EF07ER05,3caf96ad-0981-4d7e-b781-53bd39c9f927,Evaluate proposed strategies for reducing religious intolerance in social contexts
EF07ER06,d3264a52-407c-4717-adbb-1fc577221dfb,Identify ethical principles present in different religious traditions and philosophies of life
EF07ER06,908f3d5e-58da-4cb9-bf7c-a4352687a9eb,Analyze how religious ethical principles can influence personal conduct
EF07ER06,cfa2d747-a25f-4299-93b9-38e74fa76236,Discuss how ethical principles from religious traditions shape social practices
EF07ER07,07d0f49d-efae-414d-a171-31bafc4ba860,Identify religious leaders who have historically defended human rights
EF07ER07,42ea1051-bc51-4afa-a26b-d111ee7c3469,Identify secular leaders who have historically promoted human rights
EF07ER07,a5ccb7c6-6a18-4d3d-aaa4-c2542a94db4a,Distinguish the roles of religious versus secular leaders in human rights advocacy
EF07ER07,485a2561-2907-4337-bd8c-9a6f1a21a02b,Discuss how religious and secular leadership influences human rights outcomes
EF07ER08,9816f829-7fd4-4b58-ba28-61edf6f42e9c,"Recognize the right to freedom of conscience, belief, and conviction as a fundamental right"
EF07ER08,3bf1f7c7-6f5c-43f6-9234-97ff167917e9,Identify social practices that violate freedom of conscience or belief
EF07ER08,7a36c218-6ae0-4a40-83f8-0be7380e96b6,Question social conceptions that restrict freedom of religious or personal conviction
EF07ER01,abe58813-182e-4a3d-8add-332033ed39ef,Identify forms of communication with deities across different religious traditions
EF07ER01,6bf75c42-b70a-4176-af1d-a7ff1c3df39a,"Recognize diversity in ritual practices of prayer, meditation, and worship across religions"
EF07ER01,5e1d989b-4e39-45c4-80d8-5c60f9460685,Respect distinct religious practices of communication with the sacred without hierarchy
EF08ER01,735ee7c3-53dd-4df1-b40c-53a73b2268b1,Identify how personal beliefs and convictions shape individual choices and attitudes
EF08ER01,f059b0ee-76f1-433d-b5c2-965137624b8a,Explain how collective beliefs influence group decisions and social behavior
EF08ER01,b7d9fbe8-11ff-4d0b-9dba-2d0975d0fcda,Discuss the relationship between religious or philosophical conviction and everyday actions
EF08ER03,ae4d2dff-dcb7-4cff-9d84-287e0234f75e,Identify core doctrines of distinct religious traditions regarding the nature of the world
EF08ER03,888d0c79-a3f3-407b-9fc9-491e71303706,Compare conceptions of life and death across different religious traditions
EF08ER03,cac84b90-609e-44ce-a4bb-f562c61e0a32,Analyze how doctrinal differences among religions shape their worldviews
EF08ER04,a1940338-deb6-4494-8fff-4ef2b975bf69,Identify ways religious traditions influence political decision-making in the public sphere
EF08ER04,fc05f743-1d42-4ea8-a883-c1e637ea5711,"Explain how religious institutions affect domains such as health, education, and economics"
EF08ER04,1603851f-a8c4-45f1-9763-94e0a5cd17e2,Discuss concrete examples of religious or philosophical influence on public policies
EF08ER05,7b2fcef4-b5ab-4454-9866-6ce6a5aa1935,Identify arguments supporting the involvement of religious traditions in the public sphere
EF08ER05,2d76a278-9983-4abe-9dfb-95bc2b7ffc9f,Debate the boundaries between religious participation and secular governance
EF08ER06,a47a8eff-4c45-4109-9a56-9ddd190c1303,Identify public policies designed to protect freedom of thought and belief
EF08ER06,3c555077-8c7f-4463-8525-cf8874137794,Analyze initiatives that promote freedom of conscience and conviction in society
EF08ER06,26660442-93e2-4ebe-8721-3fcbef899e77,Evaluate the effectiveness of practices that contribute to religious and ideological freedom
EF08ER07,d939ddef-ee17-45c9-b561-14768f8071cc,Identify types of media and technology used by different religious denominations
EF08ER07,0480d1fa-4997-460c-bcfc-a6d381d45612,Analyze the purposes for which religious groups employ digital and traditional media
EF08ER07,0eb57052-0195-4d05-982a-fdf17d628cd5,Compare strategies different religious denominations use to communicate through technology
EF01ER01,7b0d35fa-bf65-4fc2-af31-539c2e168f7d,Identify similarities between oneself and others in the group
EF01ER01,ed7ba3d9-1403-48f3-be6f-552c985cc706,Embrace similarities and differences among individuals as natural aspects of group life
EF08ER02,76796513-bcd3-4010-9504-8f83de07276e,Identify the ethical principles underlying different philosophies of life
EF08ER02,679cb221-927a-4360-a9cd-dec9114c6323,Analyze the ethical principles present in distinct religious manifestations and traditions
EF08ER02,7cf51e31-f708-4fab-af4c-9dbf2ab7704e,Compare ethical frameworks across different religious and philosophical worldviews
EF01HI01,08dc2ecb-1c75-4b9d-b2cf-3d04b838e556,Identify aspects of personal growth using memories of one's own experiences
EF01HI01,94248f65-0a6e-4870-9b05-83d92a22559d,Identify aspects of personal growth through the memories of family or community members
EF01HI01,1227613f-eaff-465b-a44e-4281e468c332,Describe changes in oneself over time using personal or family records
EF04HI02,458773cd-641b-4f1b-89f2-1ce6923ec3a8,Identify changes that occurred across major milestones in human history
EF04HI02,43a7f35f-7ef9-4374-9f56-7e2cb6d5b9a4,"Discuss the significance of transitions such as nomadism, agriculture, and industrialization"
EF01HI03,d9fdccfe-7847-4019-a2f0-ab4f2d8a65eb,Describe one's own roles within the family context
EF01HI03,89ff0951-405b-4259-bffb-d22e898ad4e2,Describe one's own responsibilities within the school context
EF01HI03,356c1443-635f-473a-9c25-b3313c803bc7,"Distinguish between roles and responsibilities across family, school, and community settings"
EF09HI06,77c1e82c-ae08-46e2-baf5-a26855717c4e,Identify the origins and characteristics of laborism as a political force in Brazil
EF09HI06,3448d944-f992-45a0-b328-a5327268edc2,Explain laborism's influence as a social and cultural force across different Brazilian scales
EF09HI06,3ed4f5a1-9edd-474f-8090-4c2d1f9f2b26,"Discuss the impact of laborism at national, regional, municipal, and community levels"
EF09HI07,6f218831-2f91-457b-a843-dc5af339f30a,Identify political agendas of indigenous peoples within Brazil's republican context through 1964
EF09HI07,62d1ba13-85ff-44e5-9d23-c55fc4ee28c0,Identify political agendas of Afro-descendant populations in Brazil's republican period
